	0
5797	2
5798	2
5799	2
5800	2
5801	2
5802	2
5803	2
5804	2
5805	2
5806	2
5807	2
5808	2
5809	2
5810	2
5811	2
5812	2
5813	2
5814	2
5815	2
5816	2
5817	2
5818	2
5819	2
5820	2
5821	2
5822	2
5823	2
5824	2
5825	2
5826	2
5827	2
5828	2
5829	2
5830	2
5831	2
5832	2
5833	2
5834	2
5835	2
5836	2
5837	2
5838	2
5839	2
5840	2
5841	2
5842	2
5843	2
5844	2
5845	2
5846	2
5847	2
5848	2
5849	2
5850	2
5851	2
5852	2
5853	2
5854	2
5855	2
5856	2
5857	2
5858	2
5859	2
5860	2
5861	2
5862	2
5863	2
5864	2
5865	2
5866	2
5867	2
5868	2
5869	2
5870	2
5871	2
5872	2
5873	2
5874	2
5875	2
5876	2
5877	2
5878	2
5879	2
5880	2
5881	2
5882	2
5883	2
5884	2
5885	2
5886	2
5887	2
5888	2
5889	2
5890	2
5891	2
5892	2
5893	2
5894	2
5895	2
5896	2
5897	2
5898	2
5899	2
5900	2
5901	2
5902	2
5903	2
5904	2
5905	2
5906	2
5907	2
5908	2
5909	2
5910	2
5911	2
5912	2
5913	2
5914	2
5915	2
5916	2
5917	2
5918	2
5919	2
5920	2
5921	2
5922	2
5923	2
5924	2
5925	2
5926	2
5927	2
5928	-1
5929	-1
5930	-1
5931	-1
5932	-1
5933	-1
5934	-1
5935	-1
5936	-1
5937	-1
5938	-1
5939	-1
5940	-1
5941	-1
5942	-1
5943	-1
5944	-1
5945	-1
5946	-1
5947	-1
5948	-1
5949	-1
5950	-1
5951	-1
5952	-1
5953	-1
5954	-1
5955	-1
5956	-1
5957	-1
5958	-1
5959	-1
5960	-1
5961	-1
5962	-1
5963	-1
5964	-1
5965	-1
5966	-1
5967	-1
5968	-1
5969	-1
5970	-1
5971	-1
5972	-1
5973	-1
5974	-1
5975	-1
5976	-1
5977	-1
5978	-1
5979	-1
5980	-1
5981	-1
5982	-1
5983	-1
5984	-1
5985	-1
5986	-1
5987	-1
5988	-1
5989	-1
5990	-1
5991	-1
5992	-1
5993	-1
5994	-1
5995	-1
5996	-1
5997	-1
5998	-1
5999	-1
6000	-1
6001	-1
6002	-1
6003	-1
6004	-1
6005	-1
6006	-1
6007	-1
6008	-1
6009	-1
6010	-1
6011	-1
6012	-1
6013	-1
6014	-1
6015	-1
6016	-1
6017	-1
6018	-1
6019	-1
6020	-1
6021	-1
6022	-1
6023	-1
6024	-1
6025	-1
6026	-1
6027	-1
6028	-1
6029	-1
6030	-1
6031	-1
6032	-1
6033	-1
6034	-1
6035	-1
6036	-1
6037	-1
6038	-1
6039	-1
6040	-1
6041	-1
6042	-1
6043	-1
6044	-1
6045	-1
6046	-1
6047	-1
6048	-1
6049	-1
6050	-1
6051	-1
6052	-1
6053	-1
6054	-1
6055	-1
6056	-1
6057	-1
6058	-1
6059	-1
6060	-1
6061	-1
6062	-1
6063	-1
6064	-1
6065	-1
6066	-1
6067	-1
6068	-1
6069	-1
6070	-1
6071	-1
6072	-1
6073	-1
6074	-1
6075	-1
6076	-1
6077	-1
6078	-1
6079	-1
6080	-1
6081	-1
6082	-1
6083	-1
6084	-1
6085	-1
6086	-1
6087	-1
6088	-1
6089	-1
6090	-1
6091	-1
6092	-1
6093	-1
6094	-1
6095	-1
6096	-1
6097	-1
6098	-1
6099	-1
6100	-1
6101	-1
6102	-1
6103	-1
6104	-1
6105	-1
6106	-1
6107	-1
6108	-1
6109	-1
6110	-1
6111	-1
6112	-1
6113	-1
6114	-1
6115	-1
6116	-1
6117	-1
6118	-1
6119	-1
6120	-1
6121	-1
6122	-1
6123	-1
6124	-1
6125	-1
6126	-1
6127	-1
6128	-1
6129	-1
6130	-1
6131	-1
6132	-1
6133	-1
6134	-1
6135	-1
6136	-1
6137	-1
6138	-1
6139	-1
6140	-1
6141	-1
6142	-1
6143	-1
6144	-1
6145	-1
6146	-1
6147	-1
6148	-1
6149	-1
6150	-1
6151	-1
6152	-1
6153	-1
6154	-1
6155	-1
6156	-1
6157	-1
6158	-1
6159	-1
6160	-1
6161	-1
6162	-1
6163	-1
6164	-1
6165	-1
6166	-1
6167	-1
6168	-1
6169	-1
6170	-1
6171	-1
6172	-1
6173	-1
6174	-1
6175	-1
6176	-1
6177	-1
6178	-1
6179	-1
6180	-1
6181	-1
6182	-1
6183	-1
6184	-1
6185	-1
6186	-1
6187	-1
6188	-1
6189	-1
6190	-1
6191	-1
6192	-1
6193	-1
6194	-1
6195	-1
6196	-1
6197	-1
6198	-1
6199	-1
6200	-1
6201	-1
6202	-1
6203	-1
6204	-1
6205	-1
6206	-1
6207	-1
6208	-1
6209	-1
6210	-1
6211	-1
6212	-1
6213	-1
6214	-1
6215	-1
6216	-1
6217	-1
6218	-1
6219	-1
6220	-1
6221	-1
6222	-1
6223	-1
6224	-1
6225	-1
6226	-1
6227	-1
6228	-1
6229	-1
6230	-1
6231	-1
6232	-1
6233	-1
6234	-1
6235	-1
6236	-1
6237	-1
6238	-1
6239	-1
6240	-1
6241	-1
6242	-1
6243	-1
6244	-1
6245	-1
6246	-1
6247	-1
6248	-1
6249	-1
6250	-1
6251	-1
6252	-1
6253	-1
6254	-1
6255	-1
6256	-1
6257	-1
6258	-1
6259	-1
6260	-1
6261	-1
6262	-1
6263	-1
6264	-1
6265	-1
6266	-1
6267	-1
6268	-1
6269	-1
6270	-1
6271	-1
6272	-1
6273	-1
6274	-1
6275	-1
6276	-1
6277	-1
6278	-1
6279	-1
6280	-1
6281	-1
6282	-1
6283	-1
6284	-1
6285	-1
6286	-1
6287	-1
6288	-1
6289	-1
6290	-1
6291	-1
6292	-1
6293	-1
6294	-1
6295	-1
6296	-1
6297	-1
6298	-1
6299	-1
6300	-1
6301	-1
6302	-1
6303	-1
6304	-1
6305	-1
6306	-1
6307	-1
6308	-1
6309	-1
6310	-1
6311	-1
6312	-1
6313	-1
6314	-1
6315	-1
6316	-1
6317	-1
6318	-1
6319	-1
6320	-1
6321	-1
6322	-1
6323	-1
6324	-1
6325	-1
6326	-1
6327	-1
6328	-1
6329	-1
6330	-1
6331	-1
6332	-1
6333	-1
6334	-1
6335	-1
6336	-1
6337	-1
6338	-1
6339	-1
6340	-1
6341	-1
6342	-1
6343	-1
6344	-1
6345	-1
6346	-1
6347	-1
6348	-1
6349	-1
6350	-1
6351	-1
6352	-1
6353	-1
6354	-1
6355	-1
6356	-1
6357	-1
6358	-1
6359	-1
6360	-1
6361	-1
6362	-1
6363	-1
6364	-1
6365	-1
6366	-1
6367	-1
6368	-1
6369	-1
6370	-1
6371	-1
6372	-1
6373	-1
6374	-1
6375	-1
6376	-1
6377	-1
6378	-1
6379	-1
6380	-1
6381	-1
6382	-1
6383	-1
6384	-1
6385	-1
6386	-1
6387	-1
6388	-1
6389	-1
6390	-1
6391	-1
6392	-1
6393	-1
6394	-1
6395	-1
6396	-1
6397	-1
6398	-1
6399	-1
6400	-1
6401	-1
6402	-1
6403	-1
6404	-1
6405	-1
6406	-1
6407	-1
6408	-1
6409	-1
6410	-1
6411	-1
6412	-1
6413	-1
6414	-1
6415	-1
6416	-1
6417	-1
6418	-1
6419	-1
6420	-1
6421	-1
6422	-1
6423	-1
6424	-1
6425	-1
6426	-1
6427	-1
6428	-1
6429	-1
6430	-1
6431	-1
6432	-1
6433	-1
6434	-1
6435	-1
6436	-1
6437	-1
6438	-1
6439	-1
6440	-1
6441	-1
6442	-1
6443	-1
6444	-1
6445	-1
6446	-1
6447	-1
6448	-1
6449	-1
6450	-1
6451	-1
6452	-1
6453	-1
6454	-1
6455	-1
6456	-1
6457	-1
6458	-1
6459	-1
6460	-1
6461	-1
6462	-1
6463	-1
6464	-1
6465	-1
6466	-1
6467	-1
6468	-1
6469	-1
6470	-1
6471	-1
6472	-1
6473	-1
6474	-1
6475	-1
6476	-1
6477	-1
6478	-1
6479	-1
6480	-1
6481	-1
6482	-1
6483	-1
6484	-1
6485	-1
6486	-1
6487	-1
6488	-1
6489	-1
6490	-1
6491	-1
6492	-1
6493	-1
6494	-1
6495	-1
6496	-1
6497	-1
6498	-1
6499	-1
6500	-1
6501	-1
6502	-1
6503	-1
6504	-1
6505	-1
6506	-1
6507	-1
6508	-1
6509	-1
6510	-1
6511	-1
6512	-1
6513	-1
6514	-1
6515	-1
6516	-1
6517	-1
6518	-1
6519	-1
6520	-1
6521	-1
6522	-1
6523	-1
6524	-1
6525	-1
6526	-1
6527	-1
6528	-1
6529	-1
6530	-1
6531	-1
6532	-1
6533	-1
6534	-1
6535	-1
6536	-1
6537	-1
6538	-1
6539	-1
6540	-1
6541	-1
6542	-1
6543	-1
6544	-1
6545	-1
6546	-1
6547	-1
6548	-1
6549	-1
6550	-1
6551	-1
6552	-1
6553	-1
6554	-1
6555	-1
6556	-1
6557	-1
6558	-1
6559	-1
6560	-1
6561	-1
6562	-1
6563	-1
6564	-1
6565	-1
6566	-1
6567	-1
6568	-1
6569	-1
6570	-1
6571	-1
6572	-1
6573	-1
6574	-1
6575	-1
6576	-1
6577	-1
6578	-1
6579	-1
6580	-1
6581	-1
6582	-1
6583	-1
6584	-1
6585	-1
6586	-1
6587	-1
6588	-1
6589	-1
6590	-1
6591	-1
6592	-1
6593	-1
6594	-1
6595	-1
6596	-1
6597	-1
6598	-1
6599	-1
6600	-1
6601	-1
6602	-1
6603	-1
6604	-1
6605	-1
6606	-1
6607	-1
6608	-1
6609	-1
6610	-1
6611	-1
6612	-1
6613	-1
6614	-1
6615	-1
6616	-1
6617	-1
6618	-1
6619	-1
6620	-1
6621	-1
6622	-1
6623	-1
6624	-1
6625	-1
6626	-1
6627	-1
6628	-1
6629	-1
6630	-1
6631	-1
6632	-1
6633	-1
6634	-1
6635	-1
6636	-1
6637	-1
6638	-1
6639	-1
6640	-1
6641	-1
6642	-1
6643	-1
6644	-1
6645	-1
6646	-1
6647	-1
6648	-1
6649	-1
6650	-1
6651	-1
6652	-1
6653	-1
6654	-1
6655	-1
6656	-1
6657	-1
6658	-1
6659	-1
6660	-1
6661	-1
6662	-1
6663	-1
6664	-1
6665	-1
6666	-1
6667	-1
6668	-1
6669	-1
6670	-1
6671	-1
6672	-1
6673	-1
6674	-1
6675	-1
6676	-1
6677	-1
6678	-1
6679	-1
6680	-1
6681	-1
6682	-1
6683	-1
6684	-1
6685	-1
6686	-1
6687	-1
6688	-1
6689	-1
6690	-1
6691	-1
6692	-1
6693	-1
6694	-1
6695	-1
6696	-1
6697	-1
6698	-1
6699	-1
6700	-1
6701	-1
6702	-1
6703	-1
6704	-1
6705	-1
6706	-1
6707	-1
6708	-1
6709	-1
6710	-1
6711	-1
6712	-1
6713	-1
6714	-1
6715	-1
6716	-1
6717	-1
6718	-1
6719	-1
6720	-1
6721	-1
6722	-1
6723	-1
6724	-1
6725	-1
6726	-1
6727	-1
6728	-1
6729	-1
6730	-1
6731	-1
6732	-1
6733	-1
6734	-1
6735	-1
6736	-1
6737	-1
6738	-1
6739	-1
6740	-1
6741	-1
6742	-1
6743	-1
6744	-1
6745	-1
6746	-1
6747	-1
6748	-1
6749	-1
6750	-1
6751	-1
6752	-1
6753	-1
6754	-1
6755	-1
6756	-1
6757	-1
6758	-1
6759	-1
6760	-1
6761	-1
6762	-1
6763	-1
6764	-1
6765	-1
6766	-1
6767	-1
6768	-1
6769	-1
6770	-1
6771	-1
6772	-1
6773	-1
6774	-1
6775	-1
6776	-1
6777	-1
6778	-1
6779	-1
6780	-1
6781	-1
6782	-1
6783	-1
6784	-1
6785	-1
6786	-1
6787	-1
6788	-1
6789	-1
6790	-1
6791	-1
6792	-1
6793	-1
6794	-1
6795	-1
6796	-1
6797	-1
6798	-1
6799	-1
6800	-1
6801	-1
6802	-1
6803	-1
6804	-1
6805	-1
6806	-1
6807	-1
6808	-1
6809	-1
6810	-1
6811	-1
6812	-1
6813	-1
6814	-1
6815	-1
6816	-1
6817	-1
6818	-1
6819	-1
6820	-1
6821	-1
6822	-1
6823	-1
6824	-1
6825	-1
6826	-1
6827	-1
6828	-1
6829	-1
6830	-1
6831	-1
6832	-1
6833	-1
6834	-1
6835	-1
6836	-1
6837	-1
6838	-1
6839	-1
6840	-1
6841	-1
6842	-1
6843	-1
6844	-1
6845	-1
6846	-1
6847	-1
6848	-1
6849	-1
6850	-1
6851	-1
6852	-1
6853	-1
6854	-1
6855	-1
6856	-1
6857	-1
6858	-1
6859	-1
6860	-1
6861	-1
6862	-1
6863	-1
6864	-1
6865	-2
6866	-2
6867	-2
6868	-2
6869	-2
6870	-2
6871	-2
6872	-2
6873	-2
6874	-2
6875	-2
6876	-2
6877	-2
6878	-2
6879	-2
6880	-2
6881	-2
6882	-2
6883	-2
6884	-2
6885	-2
6886	-2
6887	-2
6888	-2
6889	-2
6890	-2
6891	-2
6892	-2
6893	-2
6894	-2
6895	-2
6896	-2
6897	-2
6898	-2
6899	-2
6900	-2
6901	-2
6902	-2
6903	-2
6904	-2
6905	-2
6906	-2
6907	-2
6908	-2
6909	-2
6910	-2
6911	-2
6912	-2
6913	-2
6914	-2
6915	-2
6916	-2
6917	-2
6918	-2
6919	-2
6920	-2
6921	-2
6922	-2
6923	-2
6924	-2
6925	-2
6926	-2
6927	-2
6928	-2
6929	-2
6930	-2
6931	-2
6932	-2
6933	-2
6934	-2
6935	-2
6936	-2
6937	-2
6938	-2
6939	-2
6940	-2
6941	-2
6942	-2
6943	-2
6944	-2
6945	-2
6946	-2
6947	-2
6948	-2
6949	-2
6950	-2
6951	-2
6952	-2
6953	-2
6954	-2
6955	-2
6956	-2
6957	-2
6958	-2
6959	-2
6960	-2
6961	-2
6962	-2
6963	-2
6964	-2
6965	-2
6966	-2
6967	-2
6968	-2
6969	-2
6970	-2
6971	-2
6972	-2
6973	-2
6974	-2
6975	-2
6976	-2
6977	-2
6978	-2
6979	-2
6980	-2
6981	-2
6982	-2
6983	-2
6984	-2
6985	-2
6986	-2
6987	-2
6988	-2
6989	-2
6990	-2
6991	-2
6992	-2
6993	-2
6994	-2
6995	-2
6996	-2
6997	-2
6998	-2
6999	-2
7000	-2
7001	-2
7002	-2
7003	-2
7004	-2
7005	-2
7006	-2
7007	-2
7008	-2
7009	-2
7010	-2
7011	-2
7012	-2
7013	-2
7014	-2
7015	-2
7016	-2
7017	-2
7018	-2
7019	-2
7020	-2
7021	-2
7022	-2
