	0
4136	من اين گوشي رو يک هفته اي ميشه خريدم قبلش هم وايلد فاير داشتم مقايسه با HTC Wildfire1- ري گاهي داغ مي کنه ،  وايلد فاير داغ نمي کرد.
4137	در تست‌هایی که انجام دادیم این دوربین توانایی تولید عکس‌هایی بدون نویز در ایزوهای 100،  200 و 400 را داشت و فقط مقداری نویز و کاسته شدن از غلظت رنگ‌ها و مقدار جزئیات از ایزو 800 مشاهده می‌شود.
4138	ps3 فقط يه کنسول بازي نيست و اگر اسپيکر داشت ميشد به عنوان يه دستگاه سينماي خانگي ازش استفاده کرد و از هر نظر از xbox360 خيلي سرتره و اگر تنها مشکلش يعني همون قيمت blu-ray هاش بر طرف بشه xbox رو تو ايران تو يه چشم بهم زدن کنار ميزنه.
4139	علاوه بر آن شما می‌توانید در صورت تمایل به صورت دستی اکولایزر ساخته و از آن استفاده کنید.
4140	وارد منوي Messages شدم و با استفاده از قلم خازني شروع به نوشتن پيغام کردم  و بايد بگم اندازه Screen با 5 اينچ 4:3 لذت تايپ کيبرد اندرويد رو افزايش ميده.
4141	"بعضي از مزايا و معايبشو ميگم :
مزايا:
قيمت ارزان در مقابل امکاناتي که داره."
4142	( اگه هميشه يک لبتاپ 2.5 کيلويي با مخلفاتش روي کولتون باشه ميفهميد که حذف حداقل 2 کيلو در اثباب و لوازم شما چقدر در سلامت شما و خسته نشدنتون ميتونه تاثير گذار باشه)
4143	سري G خيلي بهتره مخصوصا گرافيکش که power vr sgx 543 که جز قويترين‌هاست و از گرافيک خيلي از رقباي خودش مثل xperia S  به شدت سر تره داغ کردنش هم کمتره و خيلي از مشکلات سري اول توش برطرف شده.
4144	صفحه نمايش عالي بخصوص واسه من که pdf وکتاب زياد ميخونم.
4145	 حدودا دو ماهي ميشه خريدم خيلي عاليه من قبلا هارد هاي ديگري رو امتحان کردم از جمله Western Digital سري My passport و هارد ضد ضربه silicon power Armor A80 واقعا ميتونم بگم از همشون بهتره هم از لحاظ سرعت و هم از لحاظ کيفيت ساخت .
4146	"گويا اين بار اپل برگ برنده را براي آيفون 5 نگه داشته :آيپاد تاچ جديد ( نسل 5 ) از پردازنده ي دو هسته اي ""A5"" (و نه A6 استفاده شده در آيفون 5 ) استفاده مي کنه.."
4147	اکثر کانفیگ ها از پردازنده های Core کمپانی اینتل یا پردازنده های چهار هسته ای سری A کمپانی AMD بهره می‌برند.
4148	زوایای دید این صفحه نمایش واقعا عالیست به طوری که حتی اگر از بالا یا پایین به صفحه نمایش نگاه کنید،  هیچ‌گونه تغییر خاصی در کیفیت صفحه نمایش مشاهده نخواهید کرد.
4149	اگه با اين بودجه ميخواين گوشي بخري من samsung galaxy fit رو پيشنها ميکنم.
4150	با سلام خدمت همه ي دوستان عزيز.
4151	و اپل هميشه برترين کيفيت رو داشته.
4152	نقاط قوت:باريک بودن(9.4)وزن کم 100G پردازنده قوي قابليت اپديت به اندرويد4 نمايشگر قوي و تراکم پيکسلي بالا دوربين عالي 8مگاپيکسل و فيلمبرداريHDنقاط ضعف:کيفيت صداي پايين پخش نکردن DIVX به نظر من حتما بخريدش من که از خريدنم پشيمون نشدم تو خريدنش شک نکنين!
4153	همچنین توانایی زوم 5 برابر هم برای انجام عکاسی های روزانه مناسب است.
4154	در کل همان طور که گفتیم،  Miro در سطح مبتدی گوشی‌های اندرویدی با استاندارد سال 2012 قرار می‌گیرد که امکاناتی درخور را با قیمتی مناسب ارائه می‌دهد.
4155	قسمت پشت دوربین هم جایی است که دکمه‌ی Rec دیده می‌شود.
4156	در یک آزمایش که توسط یکی از کاربران این دوربین به عمل آمد،  دوربین به یک بالون هواشناسی کوچک متصل و در کنار یک گوشی آیفون به منظور رهگیری آن به فضا رها شد.
4157	تبلت GS-Pad مدل GSP-X7 با صفحه نمایش 7 اینچ و رزولوشن 480 × 800 پیکسل،  دارای تصویری شفاف و واقعی می‌باشد.
4158	) و به نظر من بهترين گوشيه دو هسته‌اي موجود در بازاره .
4159	بر روی بدنه یک پورت USB 2.0 برای اتصال به رایانه به منظور انتقال فایل ها و شارژ باتری ، خروجی HDMI برای اتصال به تلوزیون های دیجیتال و جک 2.5 میلی متری صدا دیده می شود.
4160	خب البته يکي از مسايل مهم براي هر کاربري مثل خودم قيمت گوشيمه که متاسفانه اپل در اين زمينه بصورت نجومي کار ميکنه.
4161	تصاویر آن نیز در مقایسه با دوربین‌های مشابه کیفیت دارند.
4162	"يک ماهه اين گوشي رو دارم
صفحه نمايشش از اس 3 سامسونگ بهتره با  قيمت پايين تر
هيچ ايرادي نمي تونم بهش بگيرم
تمام نيازهاي من رو برطرف کرده
يک دوربين با کيفيت - کامپيوتر - اسکنر - جي پي اس  و .."
4163	از خريدم راضيم.
4164	دوم اينکه اينجا به دليل نبود اينترنت و تحريم‌ها و.
4165	در ضمن،  با انتخاب حالت Outdoor،  کار کردن با آن در زیر نور آفتاب نیز به راحتی و بدون مشکل خاصی صورت می‌پذیرد.
4166	سلام .
4167	اما با همه ي بي صداييش وقتي دست روش ميذارم تق تق ميکنه که اينم مربوط به هد ميشه و فکر نکنم مشکل بزرگي باشه.
4168	هرچند براي خريد محصولي بهتر ميتوان e5.6رانيز معرفي کرد.
4169	سلام دوستان .
4170	"اين گوشي رو از همين سايت به عنوان هديه خريدم
گوشي خوش ظاهر و خوش دستي هستش
پاسخ دهي تاچش خوبه
اندازه خيلي مناسبي داره و واقعا کاربرديه
قيمتشم خيلي خوبه"
4171	البته مانند سایر گوشی‌های 3.3 اینچی،  تایپ کردن با این گوشی به خصوص در حالت عمودی نیاز به کمی تمرین دارد ولی هنگامی که گوشی را به حالت افقی می‌برید،  تایپ کردن بسیار راحت  و لذت بخش می‌شود.
4172	سلام .
4173	اگه حوصلهُ تنظيم منوالُ ندارين اصلا پيشنهاد نميکنم.
4174	در کل به قيمتش مي ارزه
4175	همانند F770،  این دوربین هم طراحی بسیار شکیل و زیبایی دارد که هم از نظر زیبایی شناختی و هم ارگونومی از مدل‌های پیشین بهتر است.
4176	"واقعا هارد خوبيه توي جيب عقب هم ميشه بذاريش و خيلي هم سبکه 
ايني که من خريدم ساخت مالزيه ولي جنس روش اونقدرا که فکر ميکردم براق نيست"
4177	یک درب کشویی نیز بر روی بدنه وجود دارد که با کنار زدن آن متوجه پورت های HDMI،  یک پورت USB و شیار کارت حافظه می شویم.
4178	۵ اينچ ال سي دي است.
4179	"""همين بس که بگويم از ديجي کالا يک دستگاه new ipad برنده شدم و بدون آنکه جعبه ي آن را باز کنم آن را با ديوايس ديگري معاوضه کردم!"
4180	در این مورد HTC هیچ تغییری را در گوشی جدید خود اعمال ننموده است.
4181	اما برگ برنده ی بزرگ P7700 لنز آن است.
4182	HP به همراه این پرینتر درایورهای 32 و 64 بیت برای سازگاری با ویندوز XP،  Vista،  7 و OS X 10.4 را نیز فراهم کرده است.
4183	"سلام دوستان
من اين گوشي را 10 روزه خريدم
آندرويد 4 داره
واي فاي هم بعد از 10 روز استفاده از کار افتاد و با سيم کارت کار نميکنه ( آپديت هم نکرده بودم )
باتريش ضعيفه هرچند هر گوشي ديگه اي در اين رده با اين صفحه نمايش بزرگ و سي پي يو زياد باتريش بيشتر از 1 روز جواب نميده و انتظار بيشتر از 1 روز را از اين قبيل گوشي ها نداشته باشيد."
4184	اما يادتون باشه که هميشه يه بهتريني بهتر از بهترين هست اما تو اين رنج قيمت ايني که روبروتونه بهترينه !
4185	براي نصب نرم افزار هر چيزي بخواي نصب کني بايد از فيلتر اپل رد بشه يعني از سايت اپل با نرم افزار iTunes امکان نصبش رو داري براي نصب برنامه بايد اکانت iTunes رو بگيري.
4186	مايکروسافت مشکل سه چراغ شدن دستگاه را که به دليل داغ شدن بيش از بورد آن و جدا شدن پايه هاي gpu و cpu رخ مي داد با تغيير خط توليد خود و بکارگيري بورد فالکون و سپس جاسپر با توان مصرفي پايين تر پس از بورد اوليه بنام زفير تا حدودي حل کرد.
4187	سلام  به همه دوستان به نظر من خوبي هاي اين محصول خيلي چشمگير تر از بدي هاي آن مي باشد.
4188	بنابراین درون آن فقط یک شارژر و یک کابل قرار دارد.
4189	با این حال با توجه به ساختار پلاستیکی آن،  نباید استحکامی فوق‌العاده را از آن انتظار داشته باشیم.
4190	با این دوربین امکان عکاسی در حالت‌های مختلف و عکاسی در شرایط نوری ضعیف را خواهید داشت.
4191	چند تا عيب کوچک دارد که بد نيست بگم ولي عيب اين گوشي در حدي نيست که بخواين از خريد اين گوشي صرف نظر کنيد .
4192	تنها مشکلش داغي فنش هست  
4193	البته هر کسی که آشنایی با دوربین های ضد آب دارد می داند که تحمل فشار آب تا این عمق بسیار تحسین برانگیز است.
4194	ال سي دي اين گوشي در مقايسه با نوت2 و اس3 بسيـار روشن تر و واضح تر هست به طوري که اصلاً باور نميکنيد تا نبينيد .
4195	عملکرد در زوایای مختلف نیز بسیار خوب است و در زیر نور مستقیم آفتاب نیز کاملا رضایت بخش ارزیابی می‌گردد.
4196	در کل گوشي که نسبت به قيمتش می ارزه
4197	ولي در شرايط نور فلاشر قابل قبول هست اما اگر در يک فضاي نوراني البته نور طبيعي اين دوربين رو امتحان کنيد واقعا شگفت‌زده خواهيد شد.
4198	وقتي با گوشي دوستم آيفون 4s کار کردم فهميدم که چرا همه طرفدار اپل اند ،  حالا چه برسه به آيفون 5!
4199	"انصافا گوشي غوليههههههه
"
4200	سمت راست تاچ پد،  نوار مخصوص اسکرول وجود دارد که توسط دانه های رنگی مشخص شده است.
4201	"عاليه خيلي زيباست
"
4202	خود من که در کار بازرگاني هستم کلي برنامه مديريتي ،  روزنامه ،  مقاله و اپليکيشن هاي کاربردي دانلود کردم.
4203	با سلام و عرض ارادت و تشکر به خاطر ارسال سريع و درست کالا .
4204	Miro در حقیقت فضای خالی بین Xperia Tipo و مدل گران قیمت‌تر یعنی Xperia Go را پر می‌کند.
4205	شايد گوشيهاي چت سامسونگ پيشنهاد بهتري باشد.
4206	سینی جلویی توانایی نگهداری 150 برگ کاغذ A4 را دارد و درست در بالای آن،  سینی خروجی قرار گرفته است که به صورت همزمان 100 کاغذ می‌توانند درون آن جای گیرند.
4207	نهایتا در قسمت پشتی گوشی نیز دوربین به همراه فلاش LED و لوگوی Beats به چشم می‌خورد.
4208	مخصوصاً وقتي‌ آندرويد نسخهٔ ۴ روش نصب کنين.
4209	مشکل ديگري که به نظر من اين محصول دارد آن است که در اجراي بعضي بازي ها در مقابل ps3 کم مي آورد اما در اين ميان کاري که مايکروسافت براي محصولش انجام داده اين بوده که بازي ها را بسيار سريع بالا مي آورد درحاليکه در ps3 اين مدت زمان کمي طولاني تر مي شود.
4210	نسخه 4.0.3 نسخه استفاده شده بر روی این دستگاه است.
4211	ارور داد  .
4212	تنها ايرادش زود تمام شدن جوهر است.
4213	XR550 در ميان رقبا جايگاه مناسبي دارد اگرچه ويديو ها ميتوانست کمي شفاف تر و رابط کاربري بهتر باشد .
4214	تاچ عالي نسبت به بقيه حتي htc.
4215	حال شاید برای شما این سوال پیش آید که با وجود اینکه تراکم پیکسلی،  صفحه نمایش Retina MacBook Pro نسبت به گوشی آیفون4 و آی پد3 بسیار کمتر است،  آیا باز هم می‌توان این صفحه را Retina دانست؟
4216	اپل در طراحی این گوشی به طراحی ساده و زیبای مدل پیشین خود یعنی iPhone 4S وفادار مانده و تغییر چشم گیری در آن مشاهده نخواهید نمود.
4217	به همین دلیل همچنان بسیار خوش دست است و به راحتی در دست و در جیب جای می‌گیرد.
4218	سرعت پرینت به نوعی فوق العاده می‌باشد،  به طوری که در تنظیمات استاندارد با رزولوشن 600،  این پرینتر توانایی چاپ 18 صفحه‌ی A4 در دقیقه را دارد.
4219	7: در مد عکاسي هم عکساي خوبي داره ولي در فوکوس مثل محصولات اچ تي سي نيست و ضعف داره اما نه انقدر که دوربين زير سوال بره  چون اکثر محصولات سامسونگ  اين ضعف رو دارند.
4220	که از پس همه کاري بر مي آيد !
4221	يکى از بهترين گوشى هاى حال حاضر است.
4222	اين گوشي بسيار عالي هست و من هيچ مشکل بزرگي در اون به چشم نديدم،  شايد بايد گفت که تنها مشکلاتش داغ شدن هست که ميشه با يه قاب ژله اي از شدت گرمايش کاست و مشکل ديگرش نداشتن لرزش گير در دوربينش هست.
4223	این فیلم برداری می‌تواند با سرعت 30 فریم انجام شود و امکان استفاده از زوم کامل اپتیکال و ضبط صدای استریو نیز با آن وجود دارد.
4224	همه این‌ها باعث شده که این گوشی در عین زیبایی،  به یک گوشی بسیار خوش دست و راحت نیز تبدیل گردد که کار کردن با آن حتی برای افرادی که دست‌های کوچکی نیز دارند بسیار راحت خواهد بود.
4225	اما اگر به صورت کلی یک گوشی می‌خواهید که در همه زمینه‌ها شما را راضی نگاه دارد و همواره از کار کردن با آن لذت ببرید،  آیفون 5 هیچ کمبودی که بخواهد شما را از خرید آن پشیمان نماید ندارد و می‌تواند به یک انتخاب خوب برای شما تبدیل گردد.
4226	اگه ميتونيد بگيريد در توانتون هست حتما تهيه کنيد .
4227	با توجه به پنل IPS موجود،  عملکرد صفحه نمایش در زوایای مختلف بسیار مناسب است.
4228	در زمينه انعطاف پذيريه os همين بس که در مرور زمان کاربر بتواند از حداکثر توانايي سخت افزار بهره مند شود،  و با نگاه تخصصي تر بتواند مشکلات ديوايس خود را رفع و رجوع کند!
4229	بنظر من به هيچ وجه اندرويد 2.3 رو ارتقا نديد.
4230	البته متاسفانه این مرورگر به طور پیش فرض از فلش پلیر پشتیبانی نمی‌کند و در صورت نیاز باید آن‌را جداگانه نصب نمود.
4231	البته شرکت سازنده یک نمایشگر LCD مخصوص برای این مدل به صورت جداگانه در نظر گرفته است که از قسمت پشت دوربین به آن متصل می شود.
4232	در سمت راست این گوشی کلید های پاور،  کنترل صدا و شاتر قرار گرفته‌اند.
4233	از اصلاح کردن قيمت ممنونم.
4234	فقط دقت نماييد برخي از بازيهاي داراي ديتا براي اين تبلت قابل اجرا نيستند و حتماً بايد از بازيهايي استفاده کنيد که داراي ديتاي tegra 3 باشند.
4235	تراکم پیکسلی آن نیز 256ppi می‌باشد که باعث می‌گردد که پیکسل‌ها را حتی با دقت فراوان نیز مشاهده ننمایید.
4236	البته سامسونگ دلیل این کار را وجود صفحه نمایش بسیار عظیم 4.8 اینچی آن دانسته است.
4237	سیستم خنک کنندگی G580 یکی از نقاط قوت اصلی آن است.
4238	گوشي خوبيه.
4239	سرعت هارد خيلي خوبه و توي کپي و برداشتن از هارد همه چيز عاليه.
4240	نسبت به مدل پيشين تغيير پيدا کرده.
4241	اين تبلت را دست يکي از دوستانم ديدم.
4242	باريکه.
4243	از لحاظ کيفيت اسکرين و تراکم پيکسلي ان واقعا چيزي کمتر از ايپد جديد ندارد.
4244	این چشمی توانایی ارایه دو بزرگنمایی متفاوت را دارد.
4245	از دیگر ویژگی‌ها نیز می‌توان به توانایی فوکوس ماکرو از فاصله‌ی 5 سانتی متر،  نمایشگر 2.7 اینچی با رزولوشن 230,000 پیکسل و گستره‌ی حساسیت سنسور یا ایزو از 100 تا 6400 اشاره کرد.
4246	به هر حال امکاناتي که سوني به کاربرش ارائه مي‌کنه واقعاً بيشتره و دوربينهاي سوني عملا دوبينهايي عامه پسندتر و خانوادگي و کانن دوربينهايي حرفه‌اي‌تر از لحاظ کيفيت ثبت تصاوير شناخته ميشن.
4247	بر روی قاب پشتی گوشی هم دوربین به همراه فلاش LED محصور در یک قسمت فلزی به همراه بلندگو و یک لوگوی LG به چشم می‌خورند که منظره خوبی را برای قاب پشتی گوشی به وجود آورده‌اند.
4248	برای مثال اکنون دکمه‌ی شاتر دارای یک دکمه‌ی مرکزی قفل است و پیچ تنظیم جبران نوردهی هم کمی در بدنه فرو رفته تا احتمال تغییر تصادفی آن کاهش یابد.
4249	با سلام خدمتان دوستان.
4250	به نظر من هر چقدر هم عالي باشه کيفيتش بي همتا باشه سريعترين گوشي دنيا باشه و .
4251	رزولوشن این نمایشگر 480×800 پیکسل می‌باشد.
4252	"نسبت به قيمتش دستگاه خوبي هست
و در شبکه هم جواب خوبي داده کارتريج هم اگر اصل استفاده بشه نسبت به کاتريج هاي تقلبي که قيمت پايين تري دارن ."
4253	ولي من اسليم را بيشتر قبول دارم.
4254	سلام دوستان به جاي بحث اگه سخت افزار رو مقايسه کنید متوجه ميشيد که xbox از ps3 خيلي بهتره  GPU قوي تري داره ps3 Cpu قوي تري داره و خيلي داستان هاي ديگه هستن من هر دو تا رو دارم ولي واقعا xbox خيلي از ps3 سر تره شما رو يه LCD  دو تا کنسول رو با HDMI  وصل کنيد و تفاوت رو ببينيد با تشکر از همه دوستان 
4255	مطالبي که عرض کردم به سادگي قابل قضاوت است!
4256	‏ در واقع اين دوربين از فناوري مشابه Micro Four Thirds استفاده مي کند اما از آنجايي که اين فناوري به نام شرکت پاناسونيک و المپوس است،  شرکت سوني تصميم گرفته که فناوري خودش را Interchangeable Lens HD camcorder بنامد.
4257	پردازش فلز به کار رفته در این محصول با بخار منیزیم باعث مقاومت بیشتر آن گردیده و در کمال استحکام،  لطافت بسیاری دارد که به کاربر حس خوبی را از در دست گرفتن آن می‌دهد و لذت کار با آن را نیز بیشتر می‌نماید.
4258	این رزولوشن،  باعث می‌گردد تراکم پیکسلی این صفحه نمایش 226ppi باشد که بسیار مناسب است.
4259	۱۴ گيگابايت از فضاي اين هاردديسک براي کاربر قابل استفاده است،  زيرا حدود ۶ گيگابايت از فضاي اين هاردديسک توسط نرم افزار و امکانات جانبي موجود در کنسول استفاده شده است.
4260	اما در مورد طراحی داک آن نیز می‌خواهیم بگوییم.
4261	سنسور Ambient Light برای تنظیم خودکار نور صفحه نمایش،  سنسور شتاب سنج،  سنسور ژیروسکوپ و نهایتا سنسور قطب نما.
4262	"دسته‌ي بازي در XBOX 360
کنسول XBOX 360 حداکثر ازچهار کنترلر بي‌سيم و سيم‌دار به صورت هم‌زمان پشتيباني مي‌کند."
4263	"به نظر من  ainol venus خيلي بهتره با اين که خيلي ارزونتره
"
4264	در کل دوربينه خوبيه با اين قيمت اگه ميخواي بخري شک نکن
4265	تمامي بازي هاي جديدو توش راحت بازي کردم .
4266	اين جديد ترين آپديته مربوط به تاريخ2012.08.20 .
4267	ولي اينطور که ادعا شده بدنه ي الومينيومي ضد خش داره نيست چون راحت با استفاده ي روزمره اگه مواظب نباشي روش خش ميفته.
4268	• مفاهيم ntsc يا pal از سيستم‌هاي استاندارد پخش تصاوير تلويزيوني هستند که در کشورهاي مختلف فرق دارند.
4269	نسل جدید iPod Touch تنها 88 گرم وزن دارد که این میزان،  13 گرم سبک‌تر از مدل سال گذشته است.
4270	سرعت کپی در حالت ADF ( تغذیه خودکار ) در این دستگاه 3.4 برگ در دقیقه می‌باشد که سرعت بالایی نیست.
4271	من از اين گوشي راضيم تنها مشکلم اينه که شبها نمي‌تونم باهاش عکس بگيرم ولينم به خاطر نداشتنه فلاشش است.
4272	• صفحه نمایش همان‌طور که گفتیم،  ProBook 4540s یک لپ‌تاپ 15.6 اینچی است.
4273	حساسیت سنسور نیز از 100 تا 1600 می‌باشد.
4274	من ايکس باکس الايت دارم حرف نداره به نظر من ارزش خريدنشو داره
4275	"من تو پيشنهاد قبلي اين هارد رو خريدم، 
حرف نداره،  عــالـيـــه، 
هر شب پيشنهاد ويژه رو چک ميکنم"
4276	"Samsung Galaxy Note 10.1 N8000 فقط RAM دو برابر ايسوس داره در عوض
صفحه نمايش با تراکم کمتر HD در مقابل FHD ايسوس
 دوربين 5 مگاپيکسل در مقابل 8 
CPU هم چون Exynos هست فرض مي کنيم که مساويه
GPU Mail-400 به نظر شما از دوازده هسته اي TF700 بهتره ؟"
4277	قبل از خريد فنون عکاسي رو ياد بگيريد.
4278	به دلیل توانایی تولید چنین بزرگنمایی زیادی،  لرزش دست می‌تواند در عکس گرفته شده تاثیر زیادی داشته باشد و به راحتی مقدار کمی از آن باعث به طور کلی تار شدگی عکس شود.
4279	سوييچ زوم دقيقا زير انگشت حلقه ي دست راستتان قرار مي گيرد.
4280	نميدونم چطوره که حرفه اي هاي عکاسي در سايت درباره اين شاهکار فوجي چيزي نگفتند اما کافيه عکس هاي اين دوربين رو در همه ايزوهاي بالا  با دوربيني مثل کنون 5 دي مقايسه کنيد تا فقط از قدرت اين دوربين متعجب بشيد.
4281	روي 4.1.2 همه بازي ها اجرا ميشن رمش هم روي اندرويد 4.1 راحت دويست مگابايت خالي ميشه.
4282	سطح تاچ پد کمی دانه دانه است و به راحتی می‌توان بدون نگاه کردن،  آن را در بین استراحتگاه دست پیدا کرد.
4283	و از اينکه ديگران به حقوق من احترام مي گذارند خرسند مي شوم!
4284	قسمت پشت نمایشگر از جنس آلومینیوم خش‌دار و به رنگ نقره‌ای ساخته شده و دیگر قسمت‌ها‌ی بدنه نیز ترکیب رنگی زیبایی از سایه‌ها‌ی مشکی دارند.
4285	خيلي لپ تاپ خوبيه بهتون پيشنهاد مي کنم که بخريد من ازش دارم و راضي هستم
4286	با پشتیبانی این تبلت از تمامی تکنولوژی‌های اتصال به اینترنت مانند 3G ،  Wi-Fi و .
4287	از نظر سرعت سي پي يو ،  حافظه رم ،  سيستم عامل و دو سيم کارته همزمان بودن بسيار عاليه (نسبت به قيمت) ولي يک ايراد بزرگ داره که اصلا قابل چشم پوشي نيست و اون هم باتري ضعيفشه.
4288	سلام،  چند روزي ميشه که اين گوشي رو خريداري کردم.
4289	عاليه !
4290	کيفيت صدا و پخش اون خوبه.
4291	واقعا نسبت به قيمتش خيلي ارزش خريد داره.
4292	هرچند که همچنان تا ایزو 6400 هم عکس‌ها کاملا قابل استفاده هستند.
4293	کيفيت صفحه نمايش هم با رزولوشن HD 720p و صفحه 4.3 اينچي تراکم پيکسلي فوق العاده بالاي 342ppi را شامل ميشه.
4294	همان طور که گفتیم کیفیت دید از زاویه‌ی آن فوق‌العاده است و با چرخاندن و نگاه کردن از زوایای تند تر هم کیفیت رنگ‌ها تغییر نمی‌کند.
4295	باتری 4000 میلی آمپری این تبلت می‌تواند با مصارف روزمره سبک تا سه روز کامل شارژ دهی کند که برای یک تبلت هفت اینچی با پردازنده ای دو هسته ای،  میزان بسیار خوبیست.
4296	چینش دکمه‌ها و کنترل‌های دوربین واقعا عالیست.
4297	در کل باید گفت که P7700 جهش خیلی خوبی نسبت به P7100 بوده است.
4298	در کل من ازش راضيم
4299	با وجود این نسبت تصویر، در هنگام خواندن متون و مرورگری اینترنت لذت فراوانی خواهید برد.
4300	بلوتوث .
4301	من که فروختم و الان sx260 کنن خريدم فوق العادست همه چيزش.
4302	اما ارزش اين در مقابل قيمتش واقعا بالاتره.
4303	کساني که مي خواهند گوشي بخرند من اين گوشي را معرفي مي کنم گوشي خوبي است.
4304	نه 3 چراغ براي اون اول ها بود ..
4305	.اما مهمترين فاکتور در اين سيستم عامل سازگاري آن با CPUگوشي ميباشد که اپل اين موضوع را در 4s ثابت کرده است، چرا که تمامي اپليکيشن هاي iOS را به خوبي و با سرعتي بس dار بالا و بدون وقفه اجرا ميکرد حال آيفون 5 دو برابر سرعتش در پردازش و گرافيک بالاتر رفته است.
4306	از ظرفیت هارد دیسکی 4GB گرفته تا ظرفیت بسیار مناسب 320GB.
4307	اگه موافق هستين تاييد رو بزنيد حتماً
4308	سامسونگم از بس مدلهاي شبيه هم ميزنه آدم خسته ميشه !
4309	در نهایت اگر به دنبال بهترین تبلت اندرویدی موجود در بازار هستید،  بدون هیچ شک و تردیدی ASUS Transformer Pad Infinity بهترین و به عبارتی تنها انتخاب شما خواهد بود.
4310	این دوربین با یک سنسور تصویر 1/4.85 اینچی HD CMOS  همراه شده است که توانایی عکاسی با رزولوشن 3.05 مگاپیکسل را فراهم می‌کند.
4311	لنز این دوربین مقداری با لنز مدل پیشین یعنی CX700v متفاوت است.
4312	بنابراین از نظر پورت‌ها و کنترل‌های فیزیکی خیلی خلوت است و حتی دکمه‌ی شاتر دوربین هم وجود ندارد.
4313	قاب دور صفحه نمایش بسیار نازک بوده و بر روی صفحه نمایش یک روکش مات قرار دارد که به کار کردن با لپ‌تاپ در فضاهای پر نور کمک بسیاری می‌کند.
4314	البته این میزان بسیار ناچیز است و GALAXY Tab 2 10.1 همچنان به عنوان یک تبلت بسیار باریک و زیبا شناخته شده است و در دست نگه داشتن آن بسیار راحت و لذت بخش است.
4315	حتی در فیلم برداری 1080p Full HD نیز فیلم‌برداری روان و بدون هرگونه مشکل انجام می‌شود.
4316	من 2روزه خريدمش واقعا حرف نداره
4317	ايزو و سنسور داخلي،  تکنولوژي آي فاي و بيسيم که بهش اضافه شده ارزش محصول رو بالاتر از مدل قبلي ميکنه.
4318	بايد بگم جواب تست هام رو فقط مي تونم با Apple 4G مقايسه کنم چون اين تبلت يه سر و گردن از بقيه تبلت هاي اندرويدي قويتره.
4319	هرچند درايورشو دانلود کردم (بايد ويندوزش اوريجينال باشه).
4320	صفحه نمايش رتينا - سبکي و باريکي آن و .
4321	به هر صورت همانطور که گفتیم،  HX200v تنها نسخه‌ای بهبود یافته از HX100v می‌باشد که حتی از نظر ابعاد،  وزن و طراحی ظاهری نیز تفاوت چندانی با آن ندارد.
4322	مزايا: خوش دست بودن گوشي به علت انحناي پشت آن و بدنه مجهز بودن به موتور براويا که باعث شفاف تر شدن صفحه مي‌شود دوربين 12 مگاپيکسلي معايب:دکمه‌هاي پايين گوشي پاسخگويي خوبي ندارند بدنه و صفحه نمايش به شدت اثر انگشت را نشان مي‌دهند گوشي در اجراي همزمان چند برنامه با هم قدرت زيادي ندارد:يکي از معايب مهم اين گوشي در اجرا کردن همزمان چند برنامه است،  مثلا  اگر شما در حال اجراي يک بازي باشيد و همزمان موزيک پلير شما نيز فعال باشد اکنون اگر بخواهيد بازي در پس زمينه باز بماند و يک برنامه ديگر را نيز اجرا کنيد گوشي توانايي اين کار را ندارد و به شما پيغام مي‌دهد که بايد برنامه‌ ي اضافي را ببنديد.
4323	صفحه نمايش بسيار با کيفيت HD با تراکم پيکسلي 297 پيکسل 2.
4324	گوشي عالي هست و همه امکانات رو تو سايت نوشته فقط چند تا نکته راجب به نظرات دوستان بدم..
4325	نکته بسیار مفید این برنامه قابلیت به روز رسانی آن با تقویم فیسبوکتان است که خیلی از مواردی که خودتان هم یادتان نباشد را به شما یاد آوری می‌کند.
4326	تلويزيون بي‌نظيريه ولي داغ ميکنه
4327	• صفحه نمایش صفحه نمایش به کار رفته در این گوشی یک صفحه نمایش 2.4 اینچی رنگی ولی با رزولوشن 240×320 می‌باشد.
4328	دوربین دوربین 8 مگاپیکسلی این گوشی قادر است عکس‌هایی با رزولوشن 3264×2448 را ثبت نماید و همچنین می‌تواند با کیفیت 480p و با سرعت 30 فریم بر ثانیه فیلم برداری کند.
4329	حتي شرکت بزرگ مايکروسافت هم در صفحه آغازين سايت ويندوز فون خود اين سايت رو با تصاويري از سري لومياي نوکيا زيباتر کرده و قابل توجه کساني که اعلام مي کنند براي اين سيستم عامل نرم افزار نيست بايد گفت که فقط 126000 نرم افزار در سايت ويندوزفون وجود داره و اين گوشي هم از هر لحاظ کامل و بدون نقصه چرا که سيستم عامل ويندوز فون بر عکس اندرويد و آي اٌ اِس نيازي به رم خيلي بالا نداره و کاملاً روان و راحت کار مي کنه.
4330	سلام دوستان عزيز اين گوشي 2ماه هست که به بازار دنيا اومده-درجه 1 هست
4331	البته عيب آيفون مشکل حافظه و سيمکارتش نيز هست.
4332	با اینکه رنگ‌های این صفحه نمایش مانند SuperAMOLED ها چندان زنده و با طراوت به نظر نمی‌آیند،  اما وضوح و شفافیت آن‌ها بسیار مناسب ارزیابی می‌گردند.
4333	واقعا محشره
